corner_class,edge_class,canonical_a,canonical_b,sym,length
296,112,296,112,0,10
300,111,296,112,1,10
327,114,296,112,2,10
324,115,296,112,3,10
299,110,296,112,4,10
303,113,296,112,5,10
330,108,296,112,6,10
321,109,296,112,7,10
296,113,296,113,0,10
300,110,296,113,1,10
327,115,296,113,2,10
324,114,296,113,3,10
299,111,296,113,4,10
303,112,296,113,5,10
330,109,296,113,6,10
321,108,296,113,7,10
296,114,296,114,0,10
300,115,296,114,1,10
327,110,296,114,2,10
324,113,296,114,3,10
299,108,296,114,4,10
303,109,296,114,5,10
330,112,296,114,6,10
321,111,296,114,7,10
296,115,296,115,0,10
300,114,296,115,1,10
327,111,296,115,2,10
324,112,296,115,3,10
299,109,296,115,4,10
303,108,296,115,5,10
330,113,296,115,6,10
321,110,296,115,7,10
296,116,296,116,0,9
300,105,296,116,1,9
327,106,296,116,2,9
324,118,296,116,3,9
299,117,296,116,4,9
303,104,296,116,5,9
330,107,296,116,6,9
321,119,296,116,7,9
296,117,296,117,0,9
300,104,296,117,1,9
327,107,296,117,2,9
324,119,296,117,3,9
299,116,296,117,4,9
303,105,296,117,5,9
330,106,296,117,6,9
321,118,296,117,7,9
296,118,296,118,0,9
300,106,296,118,1,9
327,105,296,118,2,9
324,116,296,118,3,9
299,119,296,118,4,9
303,107,296,118,5,9
330,104,296,118,6,9
321,117,296,118,7,9
296,119,296,119,0,9
300,107,296,119,1,9
327,104,296,119,2,9
324,117,296,119,3,9
299,118,296,119,4,9
303,106,296,119,5,9
330,105,296,119,6,9
321,116,296,119,7,9
296,136,296,136,0,9
300,137,296,136,1,9
327,136,296,136,2,9
324,137,296,136,3,9
299,136,296,136,4,9
303,137,296,136,5,9
330,136,296,136,6,9
321,137,296,136,7,9
296,137,296,137,0,9
300,136,296,137,1,9
327,137,296,137,2,9
324,136,296,137,3,9
299,137,296,137,4,9
303,136,296,137,5,9
330,137,296,137,6,9
321,136,296,137,7,9
306,0,306,0,0,11
308,0,306,0,1,11
307,0,306,0,4,11
309,0,306,0,5,11
306,3,306,3,0,9
308,3,306,3,1,9
307,3,306,3,4,9
309,3,306,3,5,9
306,12,306,12,0,10
308,27,306,12,1,10
307,21,306,12,4,10
309,34,306,12,5,10
306,14,306,14,0,9
308,35,306,14,1,9
308,29,306,14,2,9
306,22,306,14,3,9
307,22,306,14,4,9
309,29,306,14,5,9
309,35,306,14,6,9
307,14,306,14,7,9
306,15,306,15,0,9
308,36,306,15,1,9
308,30,306,15,2,9
306,23,306,15,3,9
307,23,306,15,4,9
309,30,306,15,5,9
309,36,306,15,6,9
307,15,306,15,7,9
306,17,306,17,0,9
308,32,306,17,1,9
307,24,306,17,4,9
309,37,306,17,5,9
306,21,306,21,0,10
308,34,306,21,1,10
307,12,306,21,4,10
309,27,306,21,5,10
306,24,306,24,0,10
308,37,306,24,1,10
307,17,306,24,4,10
309,32,306,24,5,10
306,27,306,27,0,9
308,12,306,27,1,9
308,21,306,27,2,9
306,34,306,27,3,9
307,34,306,27,4,9
309,21,306,27,5,9
309,12,306,27,6,9
307,27,306,27,7,9
306,29,306,29,0,10
308,22,306,29,1,10
307,35,306,29,4,10
309,14,306,29,5,10
306,30,306,30,0,9
308,23,306,30,1,9
307,36,306,30,4,9
309,15,306,30,5,9
306,32,306,32,0,9
308,17,306,32,1,9
308,24,306,32,2,9
306,37,306,32,3,9
307,37,306,32,4,9
309,24,306,32,5,9
309,17,306,32,6,9
307,32,306,32,7,9
306,35,306,35,0,10
308,14,306,35,1,10
307,29,306,35,4,10
309,22,306,35,5,10
306,36,306,36,0,10
308,15,306,36,1,10
307,30,306,36,4,10
309,23,306,36,5,10
306,42,306,42,0,10
308,68,306,42,1,10
308,67,306,42,2,10
306,43,306,42,3,10
307,65,306,42,4,10
309,47,306,42,5,10
309,46,306,42,6,10
307,66,306,42,7,10
306,46,306,46,0,9
308,66,306,46,1,9
308,42,306,46,2,9
306,68,306,46,3,9
307,67,306,46,4,9
309,43,306,46,5,9
309,65,306,46,6,9
307,47,306,46,7,9
306,47,306,47,0,9
308,65,306,47,1,9
308,43,306,47,2,9
306,67,306,47,3,9
307,68,306,47,4,9
309,42,306,47,5,9
309,66,306,47,6,9
307,46,306,47,7,9
306,48,306,48,0,9
308,72,306,48,1,9
308,52,306,48,2,9
306,70,306,48,3,9
307,69,306,48,4,9
309,53,306,48,5,9
309,71,306,48,6,9
307,49,306,48,7,9
306,49,306,49,0,9
308,71,306,49,1,9
308,53,306,49,2,9
306,69,306,49,3,9
307,70,306,49,4,9
309,52,306,49,5,9
309,72,306,49,6,9
307,48,306,49,7,9
306,52,306,52,0,9
308,70,306,52,1,9
308,69,306,52,2,9
306,53,306,52,3,9
307,71,306,52,4,9
309,49,306,52,5,9
309,48,306,52,6,9
307,72,306,52,7,9
306,54,306,54,0,9
308,79,306,54,1,9
307,54,306,54,4,9
309,79,306,54,5,9
306,55,306,55,0,10
308,55,306,55,1,10
308,58,306,55,2,10
306,61,306,55,3,10
307,74,306,55,4,10
309,74,306,55,5,10
309,61,306,55,6,10
307,58,306,55,7,10
306,57,306,57,0,10
308,64,306,57,1,10
308,73,306,57,2,10
306,73,306,57,3,10
307,64,306,57,4,10
309,57,306,57,5,10
309,60,306,57,6,10
307,60,306,57,7,10
306,58,306,58,0,9
308,61,306,58,1,9
308,74,306,58,2,9
306,74,306,58,3,9
307,61,306,58,4,9
309,58,306,58,5,9
309,55,306,58,6,9
307,55,306,58,7,9
306,60,306,60,0,9
308,60,306,60,1,9
308,57,306,60,2,9
306,64,306,60,3,9
307,73,306,60,4,9
309,73,306,60,5,9
309,64,306,60,6,9
307,57,306,60,7,9
306,65,306,65,0,10
308,47,306,65,1,10
308,46,306,65,2,10
306,66,306,65,3,10
307,42,306,65,4,10
309,68,306,65,5,10
309,67,306,65,6,10
307,43,306,65,7,10
306,71,306,71,0,10
308,49,306,71,1,10
308,48,306,71,2,10
306,72,306,71,3,10
307,52,306,71,4,10
309,70,306,71,5,10
309,69,306,71,6,10
307,53,306,71,7,10
306,79,306,79,0,9
308,54,306,79,1,9
307,79,306,79,4,9
309,54,306,79,5,9
306,86,306,86,0,10
308,90,306,86,1,10
308,88,306,86,2,10
306,91,306,86,3,10
307,91,306,86,4,10
309,88,306,86,5,10
309,90,306,86,6,10
307,86,306,86,7,10
306,87,306,87,0,9
308,100,306,87,1,9
307,101,306,87,4,9
309,89,306,87,5,9
306,88,306,88,0,10
308,91,306,88,1,10
307,90,306,88,4,10
309,86,306,88,5,10
306,89,306,89,0,10
308,101,306,89,1,10
308,87,306,89,2,10
306,100,306,89,3,10
307,100,306,89,4,10
309,87,306,89,5,10
309,101,306,89,6,10
307,89,306,89,7,10
306,90,306,90,0,10
308,86,306,90,1,10
307,88,306,90,4,10
309,91,306,90,5,10
306,101,306,101,0,9
308,89,306,101,1,9
307,87,306,101,4,9
309,100,306,101,5,9
306,104,306,104,0,9
308,117,306,104,1,9
308,118,306,104,2,9
306,106,306,104,3,9
307,105,306,104,4,9
309,116,306,104,5,9
309,119,306,104,6,9
307,107,306,104,7,9
306,105,306,105,0,9
308,116,306,105,1,9
308,119,306,105,2,9
306,107,306,105,3,9
307,104,306,105,4,9
309,117,306,105,5,9
309,118,306,105,6,9
307,106,306,105,7,9
306,108,306,108,0,9
308,109,306,108,1,9
308,112,306,108,2,9
306,111,306,108,3,9
307,114,306,108,4,9
309,115,306,108,5,9
309,110,306,108,6,9
307,113,306,108,7,9
306,109,306,109,0,9
308,108,306,109,1,9
308,113,306,109,2,9
306,110,306,109,3,9
307,115,306,109,4,9
309,114,306,109,5,9
309,111,306,109,6,9
307,112,306,109,7,9
306,112,306,112,0,10
308,111,306,112,1,10
308,114,306,112,2,10
306,115,306,112,3,10
307,110,306,112,4,10
309,113,306,112,5,10
309,108,306,112,6,10
307,109,306,112,7,10
306,113,306,113,0,10
308,110,306,113,1,10
308,115,306,113,2,10
306,114,306,113,3,10
307,111,306,113,4,10
309,112,306,113,5,10
309,109,306,113,6,10
307,108,306,113,7,10
306,116,306,116,0,9
308,105,306,116,1,9
308,106,306,116,2,9
306,118,306,116,3,9
307,117,306,116,4,9
309,104,306,116,5,9
309,107,306,116,6,9
307,119,306,116,7,9
306,117,306,117,0,9
308,104,306,117,1,9
308,107,306,117,2,9
306,119,306,117,3,9
307,116,306,117,4,9
309,105,306,117,5,9
309,106,306,117,6,9
307,118,306,117,7,9
306,136,306,136,0,9
308,137,306,136,1,9
308,136,306,136,2,9
306,137,306,136,3,9
307,136,306,136,4,9
309,137,306,136,5,9
309,136,306,136,6,9
307,137,306,136,7,9
346,1,346,1,0,12
346,2,346,1,1,12
346,4,346,4,0,12
346,9,346,4,1,12
346,6,346,4,2,12
346,10,346,4,3,12
346,5,346,4,4,12
346,8,346,4,5,12
346,7,346,4,6,12
346,11,346,4,7,12
346,13,346,13,0,12
346,38,346,13,1,12
346,28,346,13,2,12
346,41,346,13,3,12
346,16,346,13,4,12
346,39,346,13,5,12
346,31,346,13,6,12
346,40,346,13,7,12
346,18,346,18,0,10
346,33,346,18,1,10
346,19,346,19,0,10
346,20,346,19,1,10
346,25,346,19,2,10
346,26,346,19,3,10
346,44,346,44,0,11
346,51,346,44,1,11
346,76,346,44,2,11
346,77,346,44,6,11
346,45,346,45,0,11
346,50,346,45,1,11
346,75,346,45,2,11
346,78,346,45,6,11
346,56,346,56,0,10
346,63,346,56,1,10
346,59,346,56,4,10
346,62,346,56,5,10
346,80,346,80,0,11
346,97,346,80,1,11
346,93,346,80,2,11
346,84,346,80,3,11
346,81,346,80,4,11
346,96,346,80,5,11
346,92,346,80,6,11
346,85,346,80,7,11
346,82,346,82,0,11
346,102,346,82,1,11
346,103,346,82,2,11
346,83,346,82,3,11
346,99,346,82,4,11
346,95,346,82,5,11
346,94,346,82,6,11
346,98,346,82,7,11
346,120,346,120,0,9
346,127,346,120,1,9
346,129,346,120,2,9
346,122,346,120,3,9
346,121,346,121,0,9
346,126,346,121,1,9
346,128,346,121,2,9
346,123,346,121,3,9
346,124,346,124,0,9
346,134,346,124,1,9
346,133,346,124,4,9
346,131,346,124,5,9
346,125,346,125,0,9
346,135,346,125,1,9
346,132,346,125,4,9
346,130,346,125,5,9
346,138,346,138,0,10
346,139,346,139,0,10
347,1,347,1,0,12
347,2,347,1,1,12
347,4,347,4,0,12
347,9,347,4,1,12
347,6,347,4,2,12
347,10,347,4,3,12
347,5,347,4,4,12
347,8,347,4,5,12
347,7,347,4,6,12
347,11,347,4,7,12
347,13,347,13,0,12
347,38,347,13,1,12
347,28,347,13,2,12
347,41,347,13,3,12
347,16,347,13,4,12
347,39,347,13,5,12
347,31,347,13,6,12
347,40,347,13,7,12
347,18,347,18,0,10
347,33,347,18,1,10
347,19,347,19,0,10
347,20,347,19,1,10
347,25,347,19,2,10
347,26,347,19,3,10
347,44,347,44,0,11
347,51,347,44,1,11
347,76,347,44,2,11
347,77,347,44,6,11
347,45,347,45,0,11
347,50,347,45,1,11
347,75,347,45,2,11
347,78,347,45,6,11
347,56,347,56,0,10
347,63,347,56,1,10
347,59,347,56,4,10
347,62,347,56,5,10
347,80,347,80,0,11
347,97,347,80,1,11
347,93,347,80,2,11
347,84,347,80,3,11
347,81,347,80,4,11
347,96,347,80,5,11
347,92,347,80,6,11
347,85,347,80,7,11
347,82,347,82,0,11
347,102,347,82,1,11
347,103,347,82,2,11
347,83,347,82,3,11
347,99,347,82,4,11
347,95,347,82,5,11
347,94,347,82,6,11
347,98,347,82,7,11
347,120,347,120,0,9
347,127,347,120,1,9
347,129,347,120,2,9
347,122,347,120,3,9
347,121,347,121,0,9
347,126,347,121,1,9
347,128,347,121,2,9
347,123,347,121,3,9
347,124,347,124,0,9
347,134,347,124,1,9
347,133,347,124,4,9
347,131,347,124,5,9
347,125,347,125,0,9
347,135,347,125,1,9
347,132,347,125,4,9
347,130,347,125,5,9
347,138,347,138,0,10
347,139,347,139,0,10
348,0,348,0,0,11
369,0,348,0,1,11
356,0,348,0,2,11
357,0,348,0,3,11
368,0,348,0,4,11
349,0,348,0,5,11
350,0,348,0,6,11
351,0,348,0,7,11
348,3,348,3,0,11
369,3,348,3,1,11
356,3,348,3,2,11
357,3,348,3,3,11
368,3,348,3,4,11
349,3,348,3,5,11
350,3,348,3,6,11
351,3,348,3,7,11
348,12,348,12,0,11
369,27,348,12,1,11
356,27,348,12,2,11
357,12,348,12,3,11
368,21,348,12,4,11
349,34,348,12,5,11
350,34,348,12,6,11
351,21,348,12,7,11
348,14,348,14,0,10
369,35,348,14,1,10
356,29,348,14,2,10
357,22,348,14,3,10
368,22,348,14,4,10
349,29,348,14,5,10
350,35,348,14,6,10
351,14,348,14,7,10
348,15,348,15,0,11
369,36,348,15,1,11
356,30,348,15,2,11
357,23,348,15,3,11
368,23,348,15,4,11
349,30,348,15,5,11
350,36,348,15,6,11
351,15,348,15,7,11
348,17,348,17,0,11
369,32,348,17,1,11
356,32,348,17,2,11
357,17,348,17,3,11
368,24,348,17,4,11
349,37,348,17,5,11
350,37,348,17,6,11
351,24,348,17,7,11
348,21,348,21,0,11
369,34,348,21,1,11
356,34,348,21,2,11
357,21,348,21,3,11
368,12,348,21,4,11
349,27,348,21,5,11
350,27,348,21,6,11
351,12,348,21,7,11
348,22,348,22,0,11
369,29,348,22,1,11
356,35,348,22,2,11
357,14,348,22,3,11
368,14,348,22,4,11
349,35,348,22,5,11
350,29,348,22,6,11
351,22,348,22,7,11
348,23,348,23,0,11
369,30,348,23,1,11
356,36,348,23,2,11
357,15,348,23,3,11
368,15,348,23,4,11
349,36,348,23,5,11
350,30,348,23,6,11
351,23,348,23,7,11
348,24,348,24,0,10
369,37,348,24,1,10
356,37,348,24,2,10
357,24,348,24,3,10
368,17,348,24,4,10
349,32,348,24,5,10
350,32,348,24,6,10
351,17,348,24,7,10
348,27,348,27,0,10
369,12,348,27,1,10
356,21,348,27,2,10
357,34,348,27,3,10
368,34,348,27,4,10
349,21,348,27,5,10
350,12,348,27,6,10
351,27,348,27,7,10
348,29,348,29,0,10
369,22,348,29,1,10
356,22,348,29,2,10
357,29,348,29,3,10
368,35,348,29,4,10
349,14,348,29,5,10
350,14,348,29,6,10
351,35,348,29,7,10
348,30,348,30,0,10
369,23,348,30,1,10
356,23,348,30,2,10
357,30,348,30,3,10
368,36,348,30,4,10
349,15,348,30,5,10
350,15,348,30,6,10
351,36,348,30,7,10
348,32,348,32,0,10
369,17,348,32,1,10
356,24,348,32,2,10
357,37,348,32,3,10
368,37,348,32,4,10
349,24,348,32,5,10
350,17,348,32,6,10
351,32,348,32,7,10
348,34,348,34,0,10
369,21,348,34,1,10
356,12,348,34,2,10
357,27,348,34,3,10
368,27,348,34,4,10
349,12,348,34,5,10
350,21,348,34,6,10
351,34,348,34,7,10
348,35,348,35,0,11
369,14,348,35,1,11
356,14,348,35,2,11
357,35,348,35,3,11
368,29,348,35,4,11
349,22,348,35,5,11
350,22,348,35,6,11
351,29,348,35,7,11
348,36,348,36,0,10
369,15,348,36,1,10
356,15,348,36,2,10
357,36,348,36,3,10
368,30,348,36,4,10
349,23,348,36,5,10
350,23,348,36,6,10
351,30,348,36,7,10
348,37,348,37,0,11
369,24,348,37,1,11
356,17,348,37,2,11
357,32,348,37,3,11
368,32,348,37,4,11
349,17,348,37,5,11
350,24,348,37,6,11
351,37,348,37,7,11
348,42,348,42,0,10
369,68,348,42,1,10
356,67,348,42,2,10
357,43,348,42,3,10
368,65,348,42,4,10
349,47,348,42,5,10
350,46,348,42,6,10
351,66,348,42,7,10
348,43,348,43,0,10
369,67,348,43,1,10
356,68,348,43,2,10
357,42,348,43,3,10
368,66,348,43,4,10
349,46,348,43,5,10
350,47,348,43,6,10
351,65,348,43,7,10
348,46,348,46,0,10
369,66,348,46,1,10
356,42,348,46,2,10
357,68,348,46,3,10
368,67,348,46,4,10
349,43,348,46,5,10
350,65,348,46,6,10
351,47,348,46,7,10
348,47,348,47,0,11
369,65,348,47,1,11
356,43,348,47,2,11
357,67,348,47,3,11
368,68,348,47,4,11
349,42,348,47,5,11
350,66,348,47,6,11
351,46,348,47,7,11
348,48,348,48,0,10
369,72,348,48,1,10
356,52,348,48,2,10
357,70,348,48,3,10
368,69,348,48,4,10
349,53,348,48,5,10
350,71,348,48,6,10
351,49,348,48,7,10
348,49,348,49,0,11
369,71,348,49,1,11
356,53,348,49,2,11
357,69,348,49,3,11
368,70,348,49,4,11
349,52,348,49,5,11
350,72,348,49,6,11
351,48,348,49,7,11
348,52,348,52,0,11
369,70,348,52,1,11
356,69,348,52,2,11
357,53,348,52,3,11
368,71,348,52,4,11
349,49,348,52,5,11
350,48,348,52,6,11
351,72,348,52,7,11
348,53,348,53,0,11
369,69,348,53,1,11
356,70,348,53,2,11
357,52,348,53,3,11
368,72,348,53,4,11
349,48,348,53,5,11
350,49,348,53,6,11
351,71,348,53,7,11
348,54,348,54,0,11
369,79,348,54,1,11
356,79,348,54,2,11
357,54,348,54,3,11
368,54,348,54,4,11
349,79,348,54,5,11
350,79,348,54,6,11
351,54,348,54,7,11
348,55,348,55,0,10
369,55,348,55,1,10
356,58,348,55,2,10
357,61,348,55,3,10
368,74,348,55,4,10
349,74,348,55,5,10
350,61,348,55,6,10
351,58,348,55,7,10
348,57,348,57,0,11
369,64,348,57,1,11
356,73,348,57,2,11
357,73,348,57,3,11
368,64,348,57,4,11
349,57,348,57,5,11
350,60,348,57,6,11
351,60,348,57,7,11
348,58,348,58,0,11
369,61,348,58,1,11
356,74,348,58,2,11
357,74,348,58,3,11
368,61,348,58,4,11
349,58,348,58,5,11
350,55,348,58,6,11
351,55,348,58,7,11
348,60,348,60,0,10
369,60,348,60,1,10
356,57,348,60,2,10
357,64,348,60,3,10
368,73,348,60,4,10
349,73,348,60,5,10
350,64,348,60,6,10
351,57,348,60,7,10
348,61,348,61,0,11
369,58,348,61,1,11
356,55,348,61,2,11
357,55,348,61,3,11
368,58,348,61,4,11
349,61,348,61,5,11
350,74,348,61,6,11
351,74,348,61,7,11
348,64,348,64,0,11
369,57,348,64,1,11
356,60,348,64,2,11
357,60,348,64,3,11
368,57,348,64,4,11
349,64,348,64,5,11
350,73,348,64,6,11
351,73,348,64,7,11
348,65,348,65,0,10
369,47,348,65,1,10
356,46,348,65,2,10
357,66,348,65,3,10
368,42,348,65,4,10
349,68,348,65,5,10
350,67,348,65,6,10
351,43,348,65,7,10
348,66,348,66,0,11
369,46,348,66,1,11
356,47,348,66,2,11
357,65,348,66,3,11
368,43,348,66,4,11
349,67,348,66,5,11
350,68,348,66,6,11
351,42,348,66,7,11
348,67,348,67,0,11
369,43,348,67,1,11
356,65,348,67,2,11
357,47,348,67,3,11
368,46,348,67,4,11
349,66,348,67,5,11
350,42,348,67,6,11
351,68,348,67,7,11
348,68,348,68,0,11
369,42,348,68,1,11
356,66,348,68,2,11
357,46,348,68,3,11
368,47,348,68,4,11
349,65,348,68,5,11
350,43,348,68,6,11
351,67,348,68,7,11
348,69,348,69,0,10
369,53,348,69,1,10
356,71,348,69,2,10
357,49,348,69,3,10
368,48,348,69,4,10
349,72,348,69,5,10
350,52,348,69,6,10
351,70,348,69,7,10
348,70,348,70,0,10
369,52,348,70,1,10
356,72,348,70,2,10
357,48,348,70,3,10
368,49,348,70,4,10
349,71,348,70,5,10
350,53,348,70,6,10
351,69,348,70,7,10
348,71,348,71,0,10
369,49,348,71,1,10
356,48,348,71,2,10
357,72,348,71,3,10
368,52,348,71,4,10
349,70,348,71,5,10
350,69,348,71,6,10
351,53,348,71,7,10
348,72,348,72,0,11
369,48,348,72,1,11
356,49,348,72,2,11
357,71,348,72,3,11
368,53,348,72,4,11
349,69,348,72,5,11
350,70,348,72,6,11
351,52,348,72,7,11
348,73,348,73,0,10
369,73,348,73,1,10
356,64,348,73,2,10
357,57,348,73,3,10
368,60,348,73,4,10
349,60,348,73,5,10
350,57,348,73,6,10
351,64,348,73,7,10
348,74,348,74,0,10
369,74,348,74,1,10
356,61,348,74,2,10
357,58,348,74,3,10
368,55,348,74,4,10
349,55,348,74,5,10
350,58,348,74,6,10
351,61,348,74,7,10
348,79,348,79,0,10
369,54,348,79,1,10
356,54,348,79,2,10
357,79,348,79,3,10
368,79,348,79,4,10
349,54,348,79,5,10
350,54,348,79,6,10
351,79,348,79,7,10
348,86,348,86,0,10
369,90,348,86,1,10
356,88,348,86,2,10
357,91,348,86,3,10
368,91,348,86,4,10
349,88,348,86,5,10
350,90,348,86,6,10
351,86,348,86,7,10
348,87,348,87,0,10
369,100,348,87,1,10
356,100,348,87,2,10
357,87,348,87,3,10
368,101,348,87,4,10
349,89,348,87,5,10
350,89,348,87,6,10
351,101,348,87,7,10
348,88,348,88,0,10
369,91,348,88,1,10
356,91,348,88,2,10
357,88,348,88,3,10
368,90,348,88,4,10
349,86,348,88,5,10
350,86,348,88,6,10
351,90,348,88,7,10
348,89,348,89,0,10
369,101,348,89,1,10
356,87,348,89,2,10
357,100,348,89,3,10
368,100,348,89,4,10
349,87,348,89,5,10
350,101,348,89,6,10
351,89,348,89,7,10
348,90,348,90,0,11
369,86,348,90,1,11
356,86,348,90,2,11
357,90,348,90,3,11
368,88,348,90,4,11
349,91,348,90,5,11
350,91,348,90,6,11
351,88,348,90,7,11
348,91,348,91,0,11
369,88,348,91,1,11
356,90,348,91,2,11
357,86,348,91,3,11
368,86,348,91,4,11
349,90,348,91,5,11
350,88,348,91,6,11
351,91,348,91,7,11
348,100,348,100,0,10
369,87,348,100,1,10
356,101,348,100,2,10
357,89,348,100,3,10
368,89,348,100,4,10
349,101,348,100,5,10
350,87,348,100,6,10
351,100,348,100,7,10
348,101,348,101,0,10
369,89,348,101,1,10
356,89,348,101,2,10
357,101,348,101,3,10
368,87,348,101,4,10
349,100,348,101,5,10
350,100,348,101,6,10
351,87,348,101,7,10
348,104,348,104,0,11
369,117,348,104,1,11
356,118,348,104,2,11
357,106,348,104,3,11
368,105,348,104,4,11
349,116,348,104,5,11
350,119,348,104,6,11
351,107,348,104,7,11
348,105,348,105,0,11
369,116,348,105,1,11
356,119,348,105,2,11
357,107,348,105,3,11
368,104,348,105,4,11
349,117,348,105,5,11
350,118,348,105,6,11
351,106,348,105,7,11
348,106,348,106,0,10
369,118,348,106,1,10
356,117,348,106,2,10
357,104,348,106,3,10
368,107,348,106,4,10
349,119,348,106,5,10
350,116,348,106,6,10
351,105,348,106,7,10
348,107,348,107,0,11
369,119,348,107,1,11
356,116,348,107,2,11
357,105,348,107,3,11
368,106,348,107,4,11
349,118,348,107,5,11
350,117,348,107,6,11
351,104,348,107,7,11
348,108,348,108,0,11
369,109,348,108,1,11
356,112,348,108,2,11
357,111,348,108,3,11
368,114,348,108,4,11
349,115,348,108,5,11
350,110,348,108,6,11
351,113,348,108,7,11
348,109,348,109,0,11
369,108,348,109,1,11
356,113,348,109,2,11
357,110,348,109,3,11
368,115,348,109,4,11
349,114,348,109,5,11
350,111,348,109,6,11
351,112,348,109,7,11
348,110,348,110,0,10
369,113,348,110,1,10
356,108,348,110,2,10
357,109,348,110,3,10
368,112,348,110,4,10
349,111,348,110,5,10
350,114,348,110,6,10
351,115,348,110,7,10
348,111,348,111,0,10
369,112,348,111,1,10
356,109,348,111,2,10
357,108,348,111,3,10
368,113,348,111,4,10
349,110,348,111,5,10
350,115,348,111,6,10
351,114,348,111,7,10
348,112,348,112,0,11
369,111,348,112,1,11
356,114,348,112,2,11
357,115,348,112,3,11
368,110,348,112,4,11
349,113,348,112,5,11
350,108,348,112,6,11
351,109,348,112,7,11
348,113,348,113,0,11
369,110,348,113,1,11
356,115,348,113,2,11
357,114,348,113,3,11
368,111,348,113,4,11
349,112,348,113,5,11
350,109,348,113,6,11
351,108,348,113,7,11
348,114,348,114,0,11
369,115,348,114,1,11
356,110,348,114,2,11
357,113,348,114,3,11
368,108,348,114,4,11
349,109,348,114,5,11
350,112,348,114,6,11
351,111,348,114,7,11
348,115,348,115,0,11
369,114,348,115,1,11
356,111,348,115,2,11
357,112,348,115,3,11
368,109,348,115,4,11
349,108,348,115,5,11
350,113,348,115,6,11
351,110,348,115,7,11
348,116,348,116,0,11
369,105,348,116,1,11
356,106,348,116,2,11
357,118,348,116,3,11
368,117,348,116,4,11
349,104,348,116,5,11
350,107,348,116,6,11
351,119,348,116,7,11
348,117,348,117,0,11
369,104,348,117,1,11
356,107,348,117,2,11
357,119,348,117,3,11
368,116,348,117,4,11
349,105,348,117,5,11
350,106,348,117,6,11
351,118,348,117,7,11
348,118,348,118,0,10
369,106,348,118,1,10
356,105,348,118,2,10
357,116,348,118,3,10
368,119,348,118,4,10
349,107,348,118,5,10
350,104,348,118,6,10
351,117,348,118,7,10
348,119,348,119,0,11
369,107,348,119,1,11
356,104,348,119,2,11
357,117,348,119,3,11
368,118,348,119,4,11
349,106,348,119,5,11
350,105,348,119,6,11
351,116,348,119,7,11
348,136,348,136,0,10
369,137,348,136,1,10
356,136,348,136,2,10
357,137,348,136,3,10
368,136,348,136,4,10
349,137,348,136,5,10
350,136,348,136,6,10
351,137,348,136,7,10
348,137,348,137,0,11
369,136,348,137,1,11
356,137,348,137,2,11
357,136,348,137,3,11
368,137,348,137,4,11
349,136,348,137,5,11
350,137,348,137,6,11
351,136,348,137,7,11
352,0,352,0,0,11
370,0,352,0,1,11
355,0,352,0,2,11
354,0,352,0,3,11
371,0,352,0,4,11
353,0,352,0,5,11
359,0,352,0,6,11
358,0,352,0,7,11
352,3,352,3,0,11
370,3,352,3,1,11
355,3,352,3,2,11
354,3,352,3,3,11
371,3,352,3,4,11
353,3,352,3,5,11
359,3,352,3,6,11
358,3,352,3,7,11
352,12,352,12,0,10
370,27,352,12,1,10
355,27,352,12,2,10
354,12,352,12,3,10
371,21,352,12,4,10
353,34,352,12,5,10
359,34,352,12,6,10
358,21,352,12,7,10
352,14,352,14,0,11
370,35,352,14,1,11
355,29,352,14,2,11
354,22,352,14,3,11
371,22,352,14,4,11
353,29,352,14,5,11
359,35,352,14,6,11
358,14,352,14,7,11
352,15,352,15,0,11
370,36,352,15,1,11
355,30,352,15,2,11
354,23,352,15,3,11
371,23,352,15,4,11
353,30,352,15,5,11
359,36,352,15,6,11
358,15,352,15,7,11
352,17,352,17,0,11
370,32,352,17,1,11
355,32,352,17,2,11
354,17,352,17,3,11
371,24,352,17,4,11
353,37,352,17,5,11
359,37,352,17,6,11
358,24,352,17,7,11
352,21,352,21,0,11
370,34,352,21,1,11
355,34,352,21,2,11
354,21,352,21,3,11
371,12,352,21,4,11
353,27,352,21,5,11
359,27,352,21,6,11
358,12,352,21,7,11
352,22,352,22,0,11
370,29,352,22,1,11
355,35,352,22,2,11
354,14,352,22,3,11
371,14,352,22,4,11
353,35,352,22,5,11
359,29,352,22,6,11
358,22,352,22,7,11
352,23,352,23,0,10
370,30,352,23,1,10
355,36,352,23,2,10
354,15,352,23,3,10
371,15,352,23,4,10
353,36,352,23,5,10
359,30,352,23,6,10
358,23,352,23,7,10
352,24,352,24,0,11
370,37,352,24,1,11
355,37,352,24,2,11
354,24,352,24,3,11
371,17,352,24,4,11
353,32,352,24,5,11
359,32,352,24,6,11
358,17,352,24,7,11
352,27,352,27,0,11
370,12,352,27,1,11
355,21,352,27,2,11
354,34,352,27,3,11
371,34,352,27,4,11
353,21,352,27,5,11
359,12,352,27,6,11
358,27,352,27,7,11
352,29,352,29,0,10
370,22,352,29,1,10
355,22,352,29,2,10
354,29,352,29,3,10
371,35,352,29,4,10
353,14,352,29,5,10
359,14,352,29,6,10
358,35,352,29,7,10
352,30,352,30,0,11
370,23,352,30,1,11
355,23,352,30,2,11
354,30,352,30,3,11
371,36,352,30,4,11
353,15,352,30,5,11
359,15,352,30,6,11
358,36,352,30,7,11
