ep_0..11,canonical_id,sym_index,length,formula
2 1 0 3 4 6 5 7 8 11 9 10,C513,5,13,D2 B2 D2 R2 U' B2 R2 F2 D B2 L2 U2 R2
2 1 0 3 4 6 5 7 9 8 11 10,C512,5,13,F2 D2 U' R2 B2 D2 L2 F2 L2 U2 F2 U' F2
2 1 0 3 4 6 5 7 9 10 8 11,C511,5,13,D2 B2 U2 R2 U2 L2 F2 U' B2 R2 F2 D L2
2 1 0 3 4 6 5 7 9 11 10 8,C517,5,13,D2 R2 D2 R2 F2 D' R2 B2 L2 U L2 U2 B2
2 1 0 3 4 6 5 7 10 8 9 11,C510,5,13,D U' F2 D2 R2 F2 L2 D' F2 R2 B2 D L2
2 1 0 3 4 6 5 7 10 9 11 8,C212,5,12,L2 D' R2 B2 D R2 F2 L2 D R2 U L2
2 1 0 3 4 6 5 7 10 11 8 9,C516,5,13,R2 D2 R2 F2 D U2 F2 R2 B2 U' F2 U2 R2
2 1 0 3 4 6 5 7 11 8 10 9,C515,5,13,D R2 D B2 L2 F2 D' R2 F2 L2 D2 F2 U'
2 1 0 3 4 6 5 7 11 9 8 10,C211,5,12,L2 U' R2 D' L2 F2 R2 D' B2 R2 D L2
2 1 0 3 4 6 5 7 11 10 9 8,C518,5,13,D2 R2 D2 B2 R2 F2 D' R2 B2 L2 U L2 U2
2 1 0 3 4 6 7 5 8 9 11 10,C361,5,12,D2 B2 D2 R2 D' R2 F2 L2 U' L2 U2 F2
2 1 0 3 4 6 7 5 8 10 9 11,C360,5,12,D2 R2 U2 F2 D B2 R2 F2 U B2 U2 R2
2 1 0 3 4 6 7 5 8 11 10 9,C115,5,11,R2 D2 B2 U F2 L2 B2 D' R2 D2 F2
2 1 0 3 4 6 7 5 9 8 10 11,C359,5,12,D2 B2 U2 L2 D' L2 B2 R2 U' R2 D2 F2
2 1 0 3 4 6 7 5 9 10 11 8,C634,5,13,D U B2 D2 L2 D B2 R2 F2 D B2 D2 L2
2 1 0 3 4 6 7 5 9 11 8 10,C362,5,12,R2 D U R2 D F2 L2 B2 D' R2 D2 F2
2 1 0 3 4 6 7 5 10 8 11 9,C363,5,12,B2 D2 R2 D' F2 L2 B2 D R2 D U R2
2 1 0 3 4 6 7 5 10 9 8 11,C114,5,11,R2 D2 B2 D R2 F2 L2 U' L2 U2 F2
2 1 0 3 4 6 7 5 10 11 9 8,C366,5,12,R2 U2 F2 D L2 B2 R2 D' F2 D' U' F2
2 1 0 3 4 6 7 5 11 8 9 10,C633,5,13,D U B2 D2 L2 U R2 F2 L2 U F2 U2 L2
2 1 0 3 4 6 7 5 11 9 10 8,C365,5,12,D2 R2 D2 B2 D F2 L2 B2 U F2 D2 R2
2 1 0 3 4 6 7 5 11 10 8 9,C364,5,12,L2 U2 B2 D F2 L2 B2 D' B2 D' U' B2
2 1 0 3 4 7 5 6 8 9 11 10,C279,5,12,D2 B2 D2 L2 D F2 R2 B2 U R2 U2 F2
2 1 0 3 4 7 5 6 8 10 9 11,C278,5,12,D2 R2 U2 B2 D' F2 R2 B2 U' F2 U2 R2
2 1 0 3 4 7 5 6 8 11 10 9,C094,5,11,R2 D2 F2 D' R2 B2 L2 U L2 U2 B2
2 1 0 3 4 7 5 6 9 8 10 11,C277,5,12,D2 B2 U2 R2 D B2 L2 F2 U L2 D2 F2
2 1 0 3 4 7 5 6 9 10 11 8,C592,5,13,D U R2 D2 B2 D L2 F2 R2 D R2 U2 F2
2 1 0 3 4 7 5 6 9 11 8 10,C280,5,12,R2 D' U' R2 D' B2 L2 F2 D R2 D2 B2
2 1 0 3 4 7 5 6 10 8 11 9,C281,5,12,L2 D' U' L2 D' R2 B2 L2 D L2 D2 F2
2 1 0 3 4 7 5 6 10 9 8 11,C093,5,11,R2 D2 F2 U' B2 L2 F2 D R2 D2 B2
2 1 0 3 4 7 5 6 10 11 9 8,C284,5,12,B2 D U B2 D B2 L2 F2 D' B2 U2 L2
2 1 0 3 4 7 5 6 11 8 9 10,C591,5,13,D U R2 D2 B2 U B2 L2 F2 U L2 D2 F2
2 1 0 3 4 7 5 6 11 9 10 8,C283,5,12,D2 R2 D2 F2 D' B2 L2 F2 U' B2 D2 R2
2 1 0 3 4 7 5 6 11 10 8 9,C282,5,12,R2 U2 B2 D' L2 F2 R2 D B2 D U B2
2 1 0 3 4 7 6 5 8 9 10 11,C007,1,7,D F2 B2 U2 F2 B2 D
2 1 0 3 4 7 6 5 8 10 11 9,C027,2,9,D F2 B2 U2 F2 U' D L2 U
2 1 0 3 4 7 6 5 8 11 9 10,C027,5,9,U R2 L2 D2 R2 D' U B2 D
2 1 0 3 4 7 6 5 9 8 11 10,C026,1,9,D F2 D2 F2 B2 D2 F2 D U2
2 1 0 3 4 7 6 5 9 10 8 11,C025,6,9,U R2 U2 R2 L2 U' D' F2 D'
2 1 0 3 4 7 6 5 9 11 10 8,C027,6,9,D B2 F2 U2 B2 U' D R2 U
2 1 0 3 4 7 6 5 10 8 9 11,C025,5,9,D B2 D2 B2 F2 D' U' L2 U'
2 1 0 3 4 7 6 5 10 9 11 8,C025,2,9,U L2 U2 L2 R2 U' D' B2 D'
2 1 0 3 4 7 6 5 10 11 8 9,C019,1,8,D F2 B2 D U L2 R2 U
2 1 0 3 4 7 6 5 11 8 10 9,C027,1,9,U L2 R2 D2 L2 D' U F2 D
2 1 0 3 4 7 6 5 11 9 8 10,C025,1,9,D F2 D2 F2 B2 D' U' R2 U'
2 1 0 3 4 7 6 5 11 10 9 8,C026,2,9,U L2 U2 L2 R2 U2 L2 U D2
2 1 0 3 5 4 6 7 8 9 10 11,C072,7,11,R2 D B2 L2 F2 U' B2 R2 F2 D2 R2
2 1 0 3 5 4 6 7 8 10 11 9,C189,7,12,R2 U B2 R2 U' L2 F2 R2 U' F2 D' R2
2 1 0 3 5 4 6 7 8 11 9 10,C188,7,12,R2 D L2 B2 D' L2 F2 R2 D' L2 U' R2
2 1 0 3 5 4 6 7 9 8 11 10,C471,7,13,F2 D2 U B2 D2 L2 B2 R2 D2 B2 L2 U F2
2 1 0 3 5 4 6 7 9 10 8 11,C467,7,13,D2 B2 U2 L2 D2 L2 B2 D R2 B2 L2 U' R2
2 1 0 3 5 4 6 7 9 11 10 8,C464,7,13,D2 L2 U L2 F2 R2 D' B2 R2 D2 R2 U2 B2
2 1 0 3 5 4 6 7 10 8 9 11,C466,7,13,D2 L2 D B2 R2 F2 U' B2 L2 D2 L2 D2 F2
2 1 0 3 5 4 6 7 10 9 11 8,C470,7,13,D2 B2 D2 L2 U B2 L2 F2 D' B2 R2 U2 L2
2 1 0 3 5 4 6 7 10 11 8 9,C469,7,13,L2 D2 B2 D U2 R2 B2 L2 U' B2 R2 U2 L2
2 1 0 3 5 4 6 7 11 8 10 9,C463,7,13,D R2 D2 B2 R2 F2 D' R2 B2 L2 D F2 U'
2 1 0 3 5 4 6 7 11 9 8 10,C468,7,13,D U' B2 D L2 F2 R2 D' B2 R2 F2 D2 R2
2 1 0 3 5 4 6 7 11 10 9 8,C465,7,13,D2 L2 D B2 R2 F2 U' B2 L2 F2 U2 R2 U2
2 1 0 3 5 4 7 6 8 9 11 10,C679,2,13,L2 F2 D2 R2 D2 B2 L2 U' F2 B2 D' L2 R2
2 1 0 3 5 4 7 6 8 10 9 11,C678,6,13,R2 B2 F2 U2 R2 U2 R2 U' B2 F2 D' R2 L2
2 1 0 3 5 4 7 6 8 11 10 9,C865,2,14,F2 U R2 U2 R2 U' F2 L2 F2 U B2 U' F2 L2
2 1 0 3 5 4 7 6 9 8 10 11,C679,6,13,R2 B2 D2 L2 D2 F2 R2 U' B2 F2 D' R2 L2
2 1 0 3 5 4 7 6 9 10 11 8,C864,2,14,F2 U R2 U2 R2 D' L2 B2 L2 D B2 U' F2 L2
2 1 0 3 5 4 7 6 9 11 8 10,C681,2,13,L2 U2 R2 U2 R2 D F2 L2 R2 F2 D L2 R2
2 1 0 3 5 4 7 6 10 8 11 9,C681,6,13,R2 U2 L2 U2 L2 D B2 R2 L2 B2 D R2 L2
2 1 0 3 5 4 7 6 10 9 8 11,C863,2,14,F2 D F2 R2 U2 F2 D' R2 F2 L2 U R2 D F2
2 1 0 3 5 4 7 6 10 11 9 8,C680,6,13,R2 B2 U2 R2 U2 F2 R2 D' R2 L2 U' R2 L2
2 1 0 3 5 4 7 6 11 8 9 10,C866,2,14,F2 U L2 F2 U2 L2 U' R2 F2 L2 U R2 D F2
2 1 0 3 5 4 7 6 11 9 10 8,C678,2,13,L2 F2 B2 U2 L2 U2 L2 U' F2 B2 D' L2 R2
2 1 0 3 5 4 7 6 11 10 8 9,C680,2,13,L2 F2 U2 L2 U2 B2 L2 D' L2 R2 U' L2 R2
2 1 0 3 5 6 4 7 8 9 11 10,C625,7,13,D B2 D2 R2 D' R2 F2 L2 U' L2 U2 F2 D
2 1 0 3 5 6 4 7 8 10 9 11,C618,7,13,D L2 D2 F2 D L2 B2 R2 U B2 D2 L2 D
2 1 0 3 5 6 4 7 8 11 10 9,C617,7,13,D B2 D2 R2 D' R2 F2 L2 D' B2 D2 R2 U
2 1 0 3 5 6 4 7 9 8 10 11,C616,7,13,D B2 U2 L2 D' L2 B2 R2 U' R2 D2 F2 D
2 1 0 3 5 6 4 7 9 10 11 8,C624,7,13,D L2 D2 F2 D L2 B2 R2 D L2 D2 F2 U
2 1 0 3 5 6 4 7 9 11 8 10,C623,7,13,D L2 D2 F2 D L2 B2 R2 D' F2 U2 R2 U'
2 1 0 3 5 6 4 7 10 8 11 9,C626,7,13,D L2 U2 B2 D R2 F2 L2 D' B2 D2 R2 U'
2 1 0 3 5 6 4 7 10 9 8 11,C622,7,13,D B2 D2 R2 D' R2 F2 L2 U F2 D2 R2 D'
2 1 0 3 5 6 4 7 10 11 9 8,C620,7,13,D B2 D2 R2 D' R2 F2 L2 D R2 U2 F2 U'
2 1 0 3 5 6 4 7 11 8 9 10,C619,7,13,D L2 D2 F2 U B2 R2 F2 U R2 U2 F2 U
2 1 0 3 5 6 4 7 11 9 10 8,C615,7,13,D L2 U2 B2 D R2 F2 L2 U F2 U2 L2 D
2 1 0 3 5 6 4 7 11 10 8 9,C621,7,13,D B2 U2 L2 D' L2 B2 R2 D L2 D2 F2 U'
2 1 0 3 5 6 7 4 8 9 10 11,C051,2,10,L2 F2 B2 L2 U F2 B2 D' L2 R2
2 1 0 3 5 6 7 4 8 10 11 9,C399,2,12,L2 F2 B2 L2 U F2 B2 U' F2 U D' R2
2 1 0 3 5 6 7 4 8 11 9 10,C400,2,12,L2 U D' F2 D' L2 R2 D L2 F2 B2 L2
2 1 0 3 5 6 7 4 9 8 11 10,C401,2,12,L2 U2 D2 F2 B2 R2 D L2 R2 U' L2 R2
2 1 0 3 5 6 7 4 9 10 8 11,C396,6,12,R2 U D' B2 U' B2 F2 U R2 B2 F2 R2
2 1 0 3 5 6 7 4 9 11 10 8,C399,6,12,R2 B2 F2 R2 U B2 F2 U' B2 U D' L2
2 1 0 3 5 6 7 4 10 8 9 11,C397,6,12,R2 B2 U D' L2 F2 D B2 F2 D' R2 L2
2 1 0 3 5 6 7 4 10 9 11 8,C396,2,12,L2 U D' F2 U' F2 B2 U L2 F2 B2 L2
2 1 0 3 5 6 7 4 10 11 8 9,C122,2,11,U2 L2 R2 U L2 F2 B2 L2 U L2 R2
2 1 0 3 5 6 7 4 11 8 10 9,C400,6,12,R2 U D' B2 D' R2 L2 D R2 B2 F2 R2
2 1 0 3 5 6 7 4 11 9 8 10,C397,2,12,L2 F2 U D' R2 B2 D F2 B2 D' L2 R2
2 1 0 3 5 6 7 4 11 10 9 8,C398,2,12,L2 F2 U2 D2 F2 R2 D L2 R2 U' L2 R2
2 1 0 3 5 7 4 6 8 9 10 11,C405,2,12,F2 U2 B2 L2 U B2 L2 F2 D R2 D2 B2
2 1 0 3 5 7 4 6 8 10 11 9,C670,2,13,U2 L2 U2 B2 U F2 L2 B2 D' R2 F2 D2 F2
2 1 0 3 5 7 4 6 8 11 9 10,C672,2,13,U2 F2 D2 F2 R2 D R2 B2 L2 U' B2 U2 L2
2 1 0 3 5 7 4 6 9 8 11 10,C677,2,13,L2 F2 D' L2 B2 U2 D' L2 R2 U' L2 D' F2
2 1 0 3 5 7 4 6 9 10 8 11,C671,2,13,U2 F2 U2 B2 L2 U B2 L2 F2 D' B2 U2 L2
2 1 0 3 5 7 4 6 9 11 10 8,C673,2,13,U2 L2 D2 F2 U B2 R2 F2 D' L2 B2 U2 F2
2 1 0 3 5 7 4 6 10 8 9 11,C675,2,13,U2 L2 U2 B2 D R2 F2 L2 U' L2 B2 U2 F2
2 1 0 3 5 7 4 6 10 9 11 8,C667,2,13,U2 F2 D2 F2 R2 U F2 R2 B2 D' F2 D2 L2
2 1 0 3 5 7 4 6 10 11 8 9,C674,2,13,F2 U2 B2 L2 U B2 L2 F2 U2 D' L2 U2 B2
2 1 0 3 5 7 4 6 11 8 10 9,C676,2,13,U2 F2 U2 B2 L2 D L2 F2 R2 U' F2 D2 L2
2 1 0 3 5 7 4 6 11 9 8 10,C668,2,13,U2 L2 D2 F2 D L2 B2 R2 U' R2 F2 D2 F2
2 1 0 3 5 7 4 6 11 10 9 8,C669,2,13,F2 U F2 B2 D B2 U' L2 R2 D B2 U2 B2
2 1 0 3 5 7 6 4 8 9 11 10,C359,1,12,D2 F2 U2 R2 D' R2 F2 L2 U' L2 D2 B2
2 1 0 3 5 7 6 4 8 10 9 11,C365,1,12,D2 L2 D2 F2 D B2 R2 F2 U B2 D2 L2
2 1 0 3 5 7 6 4 8 11 10 9,C115,1,11,L2 D2 F2 U B2 R2 F2 D' L2 D2 B2
2 1 0 3 5 7 6 4 9 8 10 11,C361,1,12,D2 F2 D2 L2 D' L2 B2 R2 U' R2 U2 B2
2 1 0 3 5 7 6 4 9 10 11 8,C634,1,13,D U F2 D2 R2 D F2 L2 B2 D F2 D2 R2
2 1 0 3 5 7 6 4 9 11 8 10,C363,1,12,F2 D2 L2 D' B2 R2 F2 D L2 D U L2
2 1 0 3 5 7 6 4 10 8 11 9,C362,1,12,L2 D U L2 D B2 R2 F2 D' L2 D2 B2
2 1 0 3 5 7 6 4 10 9 8 11,C114,1,11,L2 D2 F2 D L2 B2 R2 U' R2 U2 B2
2 1 0 3 5 7 6 4 10 11 9 8,C364,1,12,R2 U2 F2 D B2 R2 F2 D' F2 D' U' F2
2 1 0 3 5 7 6 4 11 8 9 10,C633,1,13,D U F2 D2 R2 U L2 B2 R2 U B2 U2 R2
2 1 0 3 5 7 6 4 11 9 10 8,C360,1,12,D2 L2 U2 B2 D F2 L2 B2 U F2 U2 L2
2 1 0 3 5 7 6 4 11 10 8 9,C366,1,12,L2 U2 B2 D R2 F2 L2 D' B2 D' U' B2
2 1 0 3 6 4 5 7 8 9 11 10,C583,7,13,D B2 D2 L2 D F2 R2 B2 U R2 U2 F2 D
2 1 0 3 6 4 5 7 8 10 9 11,C576,7,13,D L2 D2 B2 D' L2 F2 R2 U' F2 D2 L2 D
2 1 0 3 6 4 5 7 8 11 10 9,C575,7,13,D B2 D2 L2 D F2 R2 B2 U' F2 D2 L2 D'
2 1 0 3 6 4 5 7 9 8 10 11,C574,7,13,D B2 U2 R2 D B2 L2 F2 U L2 D2 F2 D
2 1 0 3 6 4 5 7 9 10 11 8,C582,7,13,D B2 D2 L2 D F2 R2 B2 D B2 U2 R2 U
2 1 0 3 6 4 5 7 9 11 8 10,C581,7,13,D L2 U2 F2 D' R2 B2 L2 D F2 U2 L2 U'
2 1 0 3 6 4 5 7 10 8 11 9,C584,7,13,D L2 D2 B2 D' L2 F2 R2 D B2 D2 L2 U'
2 1 0 3 6 4 5 7 10 9 8 11,C580,7,13,D B2 D2 L2 U L2 F2 R2 D' B2 U2 L2 D'
2 1 0 3 6 4 5 7 10 11 9 8,C578,7,13,D B2 U2 R2 D B2 L2 F2 D' R2 U2 B2 U'
2 1 0 3 6 4 5 7 11 8 9 10,C577,7,13,D B2 D2 L2 U L2 F2 R2 U F2 D2 R2 U
2 1 0 3 6 4 5 7 11 9 10 8,C573,7,13,D L2 U2 F2 D' R2 B2 L2 U' B2 U2 L2 D
2 1 0 3 6 4 5 7 11 10 8 9,C579,7,13,D B2 D2 L2 D F2 R2 B2 D' L2 D2 B2 U'
2 1 0 3 6 4 7 5 8 9 10 11,C405,6,12,B2 U2 F2 R2 U F2 R2 B2 D L2 D2 F2
2 1 0 3 6 4 7 5 8 10 11 9,C673,6,13,U2 R2 D2 B2 U F2 L2 B2 D' R2 F2 U2 B2
2 1 0 3 6 4 7 5 8 11 9 10,C676,6,13,U2 B2 U2 F2 R2 D R2 B2 L2 U' B2 D2 R2
2 1 0 3 6 4 7 5 9 8 11 10,C677,6,13,R2 B2 D' R2 F2 U2 D' R2 L2 U' R2 D' B2
2 1 0 3 6 4 7 5 9 10 8 11,C667,6,13,U2 B2 D2 B2 L2 U B2 L2 F2 D' B2 D2 R2
2 1 0 3 6 4 7 5 9 11 10 8,C670,6,13,U2 R2 U2 F2 U B2 R2 F2 D' L2 B2 D2 B2
2 1 0 3 6 4 7 5 10 8 9 11,C668,6,13,U2 R2 D2 B2 D R2 F2 L2 U' L2 B2 D2 B2
2 1 0 3 6 4 7 5 10 9 11 8,C671,6,13,U2 B2 U2 F2 R2 U F2 R2 B2 D' F2 U2 R2
2 1 0 3 6 4 7 5 10 11 8 9,C674,6,13,B2 U2 F2 R2 U F2 R2 B2 U2 D' R2 U2 F2
2 1 0 3 6 4 7 5 11 8 10 9,C672,6,13,U2 B2 D2 B2 L2 D L2 F2 R2 U' F2 U2 R2
2 1 0 3 6 4 7 5 11 9 8 10,C675,6,13,U2 R2 U2 F2 D L2 B2 R2 U' R2 F2 U2 B2
2 1 0 3 6 4 7 5 11 10 9 8,C669,6,13,B2 U B2 F2 D F2 U' R2 L2 D F2 U2 F2
2 1 0 3 6 5 4 7 8 9 10 11,C005,2,6,U2 F2 B2 D2 F2 B2
2 1 0 3 6 5 4 7 8 10 11 9,C024,3,9,D2 F2 D' U R2 D U F2 B2
2 1 0 3 6 5 4 7 8 11 9 10,C023,3,9,D U R2 L2 D2 R2 D' U B2
2 1 0 3 6 5 4 7 9 8 11 10,C018,2,8,U2 F2 U2 F2 B2 U2 F2 D2
2 1 0 3 6 5 4 7 9 10 8 11,C023,6,9,U D R2 L2 U2 R2 U' D F2
2 1 0 3 6 5 4 7 9 11 10 8,C024,7,9,D2 B2 D' U L2 D U B2 F2
2 1 0 3 6 5 4 7 10 8 9 11,C024,6,9,U2 B2 U' D R2 U D B2 F2
2 1 0 3 6 5 4 7 10 9 11 8,C023,2,9,U D L2 R2 U2 L2 U' D B2
2 1 0 3 6 5 4 7 10 11 8 9,C017,2,8,U D L2 R2 U D F2 B2
2 1 0 3 6 5 4 7 11 8 10 9,C023,7,9,D U L2 R2 D2 L2 D' U F2
2 1 0 3 6 5 4 7 11 9 8 10,C024,2,9,U2 F2 U' D L2 U D F2 B2
2 1 0 3 6 5 4 7 11 10 9 8,C016,2,8,F2 U D L2 R2 U D B2
2 1 0 3 6 5 7 4 8 9 11 10,C616,3,13,D F2 U2 R2 D' R2 F2 L2 U' L2 D2 B2 D
2 1 0 3 6 5 7 4 8 10 9 11,C615,3,13,D R2 U2 F2 D L2 B2 R2 U B2 U2 R2 D
2 1 0 3 6 5 7 4 8 11 10 9,C617,3,13,D F2 D2 L2 D' L2 B2 R2 D' F2 D2 L2 U
2 1 0 3 6 5 7 4 9 8 10 11,C625,3,13,D F2 D2 L2 D' L2 B2 R2 U' R2 U2 B2 D
2 1 0 3 6 5 7 4 9 10 11 8,C624,3,13,D R2 D2 B2 D R2 F2 L2 D R2 D2 B2 U
2 1 0 3 6 5 7 4 9 11 8 10,C626,3,13,D R2 U2 F2 D L2 B2 R2 D' F2 D2 L2 U'
2 1 0 3 6 5 7 4 10 8 11 9,C623,3,13,D R2 D2 B2 D R2 F2 L2 D' B2 U2 L2 U'
2 1 0 3 6 5 7 4 10 9 8 11,C622,3,13,D F2 D2 L2 D' L2 B2 R2 U B2 D2 L2 D'
2 1 0 3 6 5 7 4 10 11 9 8,C621,3,13,D F2 U2 R2 D' R2 F2 L2 D R2 D2 B2 U'
2 1 0 3 6 5 7 4 11 8 9 10,C619,3,13,D R2 D2 B2 U F2 L2 B2 U L2 U2 B2 U
2 1 0 3 6 5 7 4 11 9 10 8,C618,3,13,D R2 D2 B2 D R2 F2 L2 U F2 D2 R2 D
2 1 0 3 6 5 7 4 11 10 8 9,C620,3,13,D F2 D2 L2 D' L2 B2 R2 D L2 U2 B2 U'
2 1 0 3 6 7 4 5 8 9 11 10,C123,2,11,U F2 D2 F2 L2 R2 D2 F2 L2 R2 U
2 1 0 3 6 7 4 5 8 10 9 11,C052,6,10,U2 B2 F2 R2 D2 B2 F2 R2 D2 R2
2 1 0 3 6 7 4 5 8 11 10 9,C055,2,10,F2 U2 F2 B2 L2 D2 B2 L2 D2 L2
2 1 0 3 6 7 4 5 9 8 10 11,C123,6,11,U B2 D2 B2 R2 L2 D2 B2 R2 L2 U
2 1 0 3 6 7 4 5 9 10 11 8,C403,2,12,U2 F2 U2 F2 B2 L2 U2 F2 R2 D2 R2 D2
2 1 0 3 6 7 4 5 9 11 8 10,C056,2,10,U2 L2 U2 L2 D2 F2 L2 R2 F2 L2
2 1 0 3 6 7 4 5 10 8 11 9,C056,6,10,U2 R2 U2 R2 D2 B2 R2 L2 B2 R2
2 1 0 3 6 7 4 5 10 9 8 11,C053,2,10,F2 U2 F2 B2 L2 U2 F2 R2 U2 L2
2 1 0 3 6 7 4 5 10 11 9 8,C054,6,10,U2 R2 B2 R2 L2 U2 L2 D2 F2 R2
2 1 0 3 6 7 4 5 11 8 9 10,C404,2,12,U2 F2 U2 F2 B2 L2 D2 B2 L2 U2 R2 D2
2 1 0 3 6 7 4 5 11 9 10 8,C052,2,10,U2 F2 B2 L2 D2 F2 B2 L2 D2 L2
2 1 0 3 6 7 4 5 11 10 8 9,C054,2,10,U2 L2 F2 L2 R2 U2 R2 D2 B2 L2
2 1 0 3 6 7 5 4 8 9 10 11,C402,6,12,B2 U2 R2 U F2 R2 B2 D L2 F2 D2 F2
2 1 0 3 6 7 5 4 8 10 11 9,C662,6,13,U2 R2 D2 F2 D' R2 B2 L2 U L2 F2 D2 F2
2 1 0 3 6 7 5 4 8 11 9 10,C665,6,13,U2 B2 U2 F2 L2 U' L2 B2 R2 D F2 U2 L2
2 1 0 3 6 7 5 4 9 8 11 10,C666,6,13,B2 D' L2 U D2 R2 L2 D F2 L2 D' B2 L2
2 1 0 3 6 7 5 4 9 10 8 11,C656,6,13,U2 B2 D2 B2 R2 D' F2 L2 B2 U F2 U2 L2
2 1 0 3 6 7 5 4 9 11 10 8,C659,6,13,U2 R2 U2 B2 D' L2 F2 R2 U R2 B2 U2 F2
2 1 0 3 6 7 5 4 10 8 9 11,C657,6,13,U2 R2 D2 F2 U' B2 L2 F2 D R2 B2 U2 F2
2 1 0 3 6 7 5 4 10 9 11 8,C660,6,13,U2 B2 U2 F2 L2 D' B2 R2 F2 U B2 D2 L2
2 1 0 3 6 7 5 4 10 11 8 9,C663,6,13,B2 U2 R2 U F2 R2 B2 U2 D' R2 B2 U2 F2
2 1 0 3 6 7 5 4 11 8 10 9,C661,6,13,U2 B2 D2 B2 R2 U' R2 F2 L2 D B2 D2 L2
2 1 0 3 6 7 5 4 11 9 8 10,C664,6,13,U2 R2 U2 B2 U' F2 R2 B2 D L2 F2 D2 F2
2 1 0 3 6 7 5 4 11 10 9 8,C658,6,13,B2 U D2 B2 D' R2 L2 U L2 B2 U' B2 L2
2 1 0 3 7 4 5 6 8 9 10 11,C057,2,10,L2 F2 B2 L2 U' F2 B2 D L2 R2
2 1 0 3 7 4 5 6 8 10 11 9,C409,2,12,L2 F2 U' D L2 F2 D' F2 B2 D L2 R2
2 1 0 3 7 4 5 6 8 11 9 10,C410,2,12,L2 F2 B2 U' D F2 U' L2 R2 U L2 R2
2 1 0 3 7 4 5 6 9 8 11 10,C411,2,12,L2 U2 D2 F2 B2 R2 D' L2 R2 U L2 R2
2 1 0 3 7 4 5 6 9 10 8 11,C406,6,12,R2 B2 F2 U' D B2 D' B2 F2 D R2 L2
2 1 0 3 7 4 5 6 9 11 10 8,C409,6,12,R2 B2 U' D R2 B2 D' B2 F2 D R2 L2
2 1 0 3 7 4 5 6 10 8 9 11,C407,6,12,R2 B2 F2 R2 U' B2 F2 U B2 U' D R2
2 1 0 3 7 4 5 6 10 9 11 8,C406,2,12,L2 F2 B2 U' D F2 D' F2 B2 D L2 R2
2 1 0 3 7 4 5 6 10 11 8 9,C124,2,11,U2 L2 R2 U' L2 F2 B2 L2 U' L2 R2
2 1 0 3 7 4 5 6 11 8 10 9,C410,6,12,R2 B2 F2 U' D B2 U' R2 L2 U R2 L2
2 1 0 3 7 4 5 6 11 9 8 10,C407,2,12,L2 F2 B2 L2 U' F2 B2 U F2 U' D L2
2 1 0 3 7 4 5 6 11 10 9 8,C408,2,12,L2 F2 U2 D2 F2 R2 D' L2 R2 U L2 R2
2 1 0 3 7 4 6 5 8 9 11 10,C277,1,12,D2 F2 U2 L2 D F2 R2 B2 U R2 D2 B2
2 1 0 3 7 4 6 5 8 10 9 11,C283,1,12,D2 L2 D2 B2 D' F2 R2 B2 U' F2 D2 L2
2 1 0 3 7 4 6 5 8 11 10 9,C094,1,11,L2 D2 B2 D' L2 F2 R2 U R2 U2 F2
2 1 0 3 7 4 6 5 9 8 10 11,C279,1,12,D2 F2 D2 R2 D B2 L2 F2 U L2 U2 B2
2 1 0 3 7 4 6 5 9 10 11 8,C592,1,13,D U L2 D2 F2 D R2 B2 L2 D L2 U2 B2
2 1 0 3 7 4 6 5 9 11 8 10,C281,1,12,R2 D' U' R2 D' L2 F2 R2 D R2 D2 B2
2 1 0 3 7 4 6 5 10 8 11 9,C280,1,12,L2 D' U' L2 D' F2 R2 B2 D L2 D2 F2
2 1 0 3 7 4 6 5 10 9 8 11,C093,1,11,L2 D2 B2 U' F2 R2 B2 D L2 D2 F2
2 1 0 3 7 4 6 5 10 11 9 8,C282,1,12,L2 U2 F2 D' R2 B2 L2 D F2 D U F2
2 1 0 3 7 4 6 5 11 8 9 10,C591,1,13,D U L2 D2 F2 U F2 R2 B2 U R2 D2 B2
2 1 0 3 7 4 6 5 11 9 10 8,C278,1,12,D2 L2 U2 F2 D' B2 L2 F2 U' B2 U2 L2
2 1 0 3 7 4 6 5 11 10 8 9,C284,1,12,F2 D U F2 D F2 R2 B2 D' F2 U2 R2
2 1 0 3 7 5 4 6 8 9 11 10,C574,3,13,D F2 U2 L2 D F2 R2 B2 U R2 D2 B2 D
2 1 0 3 7 5 4 6 8 10 9 11,C573,3,13,D R2 U2 B2 D' L2 F2 R2 U' F2 U2 R2 D
2 1 0 3 7 5 4 6 8 11 10 9,C575,3,13,D F2 D2 R2 D B2 L2 F2 U' B2 D2 R2 D'
2 1 0 3 7 5 4 6 9 8 10 11,C583,3,13,D F2 D2 R2 D B2 L2 F2 U L2 U2 B2 D
2 1 0 3 7 5 4 6 9 10 11 8,C582,3,13,D F2 D2 R2 D B2 L2 F2 D F2 U2 L2 U
2 1 0 3 7 5 4 6 9 11 8 10,C584,3,13,D R2 D2 F2 D' R2 B2 L2 D F2 D2 R2 U'
2 1 0 3 7 5 4 6 10 8 11 9,C581,3,13,D R2 U2 B2 D' L2 F2 R2 D B2 U2 R2 U'
2 1 0 3 7 5 4 6 10 9 8 11,C580,3,13,D F2 D2 R2 U R2 B2 L2 D' F2 U2 R2 D'
2 1 0 3 7 5 4 6 10 11 9 8,C579,3,13,D F2 D2 R2 D B2 L2 F2 D' R2 D2 F2 U'
